,stereo-name,orig-name,ext-stereo-smiles,stereo-smiles,chi,orig-inchi,charge,mult
1290,IC6KET4-3-A0,IC6KET4-3,CC(C)[C@@H](C(C)=O)OO,CC([C@H](C(C)C)OO)=O,"InChI=1S/C6H12O3/c1-4(2)6(9-8)5(3)7/h4,6,8H,1-3H3/t6-/m0/s1","InChI=1S/C6H12O3/c1-4(2)6(9-8)5(3)7/h4,6,8H,1-3H3",0,1
1291,IC6KET4-5,IC6KET4-5,CC(C)CC(COO)=O,CC(C)CC(COO)=O,"InChI=1S/C6H12O3/c1-5(2)3-6(7)4-9-8/h5,8H,3-4H2,1-2H3","InChI=1S/C6H12O3/c1-5(2)3-6(7)4-9-8/h5,8H,3-4H2,1-2H3",0,1
1292,IC6KET5-1-A0,IC6KET5-1,C[C@@H](CCC=O)COO,C[C@@H](CCC=O)COO,"InChI=1S/C6H12O3/c1-6(5-9-8)3-2-4-7/h4,6,8H,2-3,5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O3/c1-6(5-9-8)3-2-4-7/h4,6,8H,2-3,5H2,1H3",0,1
1293,IC6KET5-1-A1,IC6KET5-1,C[C@H](CCC=O)COO,C[C@H](CCC=O)COO,"InChI=1S/C6H12O3/c1-6(5-9-8)3-2-4-7/h4,6,8H,2-3,5H2,1H3/t6-/m1/s1","InChI=1S/C6H12O3/c1-6(5-9-8)3-2-4-7/h4,6,8H,2-3,5H2,1H3",0,1
1294,IC6KET5-2,IC6KET5-2,CC(C)(CCC=O)OO,CC(C)(CCC=O)OO,"InChI=1S/C6H12O3/c1-6(2,9-8)4-3-5-7/h5,8H,3-4H2,1-2H3","InChI=1S/C6H12O3/c1-6(2,9-8)4-3-5-7/h5,8H,3-4H2,1-2H3",0,1
1295,IC6KET5-3-A0,IC6KET5-3,CC(C)[C@H](CC=O)OO,CC(C)[C@H](CC=O)OO,"InChI=1S/C6H12O3/c1-5(2)6(9-8)3-4-7/h4-6,8H,3H2,1-2H3/t6-/m0/s1","InChI=1S/C6H12O3/c1-5(2)6(9-8)3-4-7/h4-6,8H,3H2,1-2H3",0,1
1296,IC6KET5-3-A1,IC6KET5-3,CC(C)[C@@H](CC=O)OO,CC(C)[C@@H](CC=O)OO,"InChI=1S/C6H12O3/c1-5(2)6(9-8)3-4-7/h4-6,8H,3H2,1-2H3/t6-/m1/s1","InChI=1S/C6H12O3/c1-5(2)6(9-8)3-4-7/h4-6,8H,3H2,1-2H3",0,1
1297,IC6KET5-4-A1,IC6KET5-4,CC(C)C[C@H](C=O)OO,CC(C)C[C@H](C=O)OO,"InChI=1S/C6H12O3/c1-5(2)3-6(4-7)9-8/h4-6,8H,3H2,1-2H3/t6-/m1/s1","InChI=1S/C6H12O3/c1-5(2)3-6(4-7)9-8/h4-6,8H,3H2,1-2H3",0,1
1298,IC6KET5-4-A0,IC6KET5-4,CC(C)C[C@@H](C=O)OO,CC(C)C[C@@H](C=O)OO,"InChI=1S/C6H12O3/c1-5(2)3-6(4-7)9-8/h4-6,8H,3H2,1-2H3/t6-/m0/s1","InChI=1S/C6H12O3/c1-5(2)3-6(4-7)9-8/h4-6,8H,3H2,1-2H3",0,1
1299,IC6O1-1A,IC6O1-1A,CCCC1COC1,CCCC1COC1,"InChI=1S/C6H12O/c1-2-3-6-4-7-5-6/h6H,2-5H2,1H3","InChI=1S/C6H12O/c1-2-3-6-4-7-5-6/h6H,2-5H2,1H3",0,1
1300,IC6O11A-2OOH,IC6O11A-2OOH,CCCC1(COC1)OO,CCCC1(COC1)OO,"InChI=1S/C6H12O3/c1-2-3-6(9-7)4-8-5-6/h7H,2-5H2,1H3","InChI=1S/C6H12O3/c1-2-3-6(9-7)4-8-5-6/h7H,2-5H2,1H3",0,1
1301,IC6O11A-3OOH-A0,IC6O11A-3OOH,CC[C@@H](C1COC1)OO,CC[C@@H](C1COC1)OO,"InChI=1S/C6H12O3/c1-2-6(9-7)5-3-8-4-5/h5-7H,2-4H2,1H3/t6-/m0/s1","InChI=1S/C6H12O3/c1-2-6(9-7)5-3-8-4-5/h5-7H,2-4H2,1H3",0,1
1302,IC6O11A-3OOH-A1,IC6O11A-3OOH,CC[C@H](C1COC1)OO,CC[C@H](C1COC1)OO,"InChI=1S/C6H12O3/c1-2-6(9-7)5-3-8-4-5/h5-7H,2-4H2,1H3/t6-/m1/s1","InChI=1S/C6H12O3/c1-2-6(9-7)5-3-8-4-5/h5-7H,2-4H2,1H3",0,1
1303,IC6O11A-4OOH-A0,IC6O11A-4OOH,C[C@@H](CC1COC1)OO,C[C@@H](CC1COC1)OO,"InChI=1S/C6H12O3/c1-5(9-7)2-6-3-8-4-6/h5-7H,2-4H2,1H3/t5-/m0/s1","InChI=1S/C6H12O3/c1-5(9-7)2-6-3-8-4-6/h5-7H,2-4H2,1H3",0,1
1304,IC6O11A-4OOH-A1,IC6O11A-4OOH,C[C@H](CC1COC1)OO,C[C@H](CC1COC1)OO,"InChI=1S/C6H12O3/c1-5(9-7)2-6-3-8-4-6/h5-7H,2-4H2,1H3/t5-/m1/s1","InChI=1S/C6H12O3/c1-5(9-7)2-6-3-8-4-6/h5-7H,2-4H2,1H3",0,1
1305,IC6O11A-5OOH,IC6O11A-5OOH,OOCCCC1COC1,OOCCCC1COC1,"InChI=1S/C6H12O3/c7-9-3-1-2-6-4-8-5-6/h6-7H,1-5H2","InChI=1S/C6H12O3/c7-9-3-1-2-6-4-8-5-6/h6-7H,1-5H2",0,1
1306,IC6O1-2-A0,IC6O1-2,CCC[C@]1(C)OC1,CCC[C@]1(C)OC1,"InChI=1S/C6H12O/c1-3-4-6(2)5-7-6/h3-5H2,1-2H3/t6-/m0/s1","InChI=1S/C6H12O/c1-3-4-6(2)5-7-6/h3-5H2,1-2H3",0,1
1307,IC6O1-2-A1,IC6O1-2,CCC[C@@]1(C)OC1,CCC[C@@]1(C)OC1,"InChI=1S/C6H12O/c1-3-4-6(2)5-7-6/h3-5H2,1-2H3/t6-/m1/s1","InChI=1S/C6H12O/c1-3-4-6(2)5-7-6/h3-5H2,1-2H3",0,1
1308,IC6O12-3OOH-AA0,IC6O12-3OOH,CC[C@@H]([C@@]1(C)OC1)OO,CC[C@@H]([C@@]1(C)OC1)OO,"InChI=1S/C6H12O3/c1-3-5(9-7)6(2)4-8-6/h5,7H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H12O3/c1-3-5(9-7)6(2)4-8-6/h5,7H,3-4H2,1-2H3",0,1
1309,IC6O12-3OOH-AB0,IC6O12-3OOH,CC[C@@H]([C@]1(C)OC1)OO,CC[C@@H]([C@]1(C)OC1)OO,"InChI=1S/C6H12O3/c1-3-5(9-7)6(2)4-8-6/h5,7H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H12O3/c1-3-5(9-7)6(2)4-8-6/h5,7H,3-4H2,1-2H3",0,1
1310,IC6O12-3OOH-AB1,IC6O12-3OOH,CC[C@H]([C@@]1(C)OC1)OO,CC[C@H]([C@@]1(C)OC1)OO,"InChI=1S/C6H12O3/c1-3-5(9-7)6(2)4-8-6/h5,7H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H12O3/c1-3-5(9-7)6(2)4-8-6/h5,7H,3-4H2,1-2H3",0,1
1311,IC6O12-3OOH-AA1,IC6O12-3OOH,CC[C@H]([C@]1(C)OC1)OO,CC[C@H]([C@]1(C)OC1)OO,"InChI=1S/C6H12O3/c1-3-5(9-7)6(2)4-8-6/h5,7H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H12O3/c1-3-5(9-7)6(2)4-8-6/h5,7H,3-4H2,1-2H3",0,1
1312,IC6O12-4OOH-AA0,IC6O12-4OOH,C[C@@H](C[C@]1(C)OC1)OO,C[C@@H](C[C@]1(C)OC1)OO,"InChI=1S/C6H12O3/c1-5(9-7)3-6(2)4-8-6/h5,7H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H12O3/c1-5(9-7)3-6(2)4-8-6/h5,7H,3-4H2,1-2H3",0,1
1313,IC6O12-4OOH-AB0,IC6O12-4OOH,C[C@@H](C[C@@]1(C)OC1)OO,C[C@@H](C[C@@]1(C)OC1)OO,"InChI=1S/C6H12O3/c1-5(9-7)3-6(2)4-8-6/h5,7H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H12O3/c1-5(9-7)3-6(2)4-8-6/h5,7H,3-4H2,1-2H3",0,1
1314,IC6O12-4OOH-AB1,IC6O12-4OOH,C[C@H](C[C@]1(C)OC1)OO,C[C@H](C[C@]1(C)OC1)OO,"InChI=1S/C6H12O3/c1-5(9-7)3-6(2)4-8-6/h5,7H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H12O3/c1-5(9-7)3-6(2)4-8-6/h5,7H,3-4H2,1-2H3",0,1
1315,IC6O12-4OOH-AA1,IC6O12-4OOH,C[C@H](C[C@@]1(C)OC1)OO,C[C@H](C[C@@]1(C)OC1)OO,"InChI=1S/C6H12O3/c1-5(9-7)3-6(2)4-8-6/h5,7H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H12O3/c1-5(9-7)3-6(2)4-8-6/h5,7H,3-4H2,1-2H3",0,1
1316,IC6O12-5OOH-A0,IC6O12-5OOH,C[C@@]1(CCCOO)OC1,C[C@@]1(CCCOO)OC1,"InChI=1S/C6H12O3/c1-6(5-8-6)3-2-4-9-7/h7H,2-5H2,1H3/t6-/m0/s1","InChI=1S/C6H12O3/c1-6(5-8-6)3-2-4-9-7/h7H,2-5H2,1H3",0,1
1317,IC6O12-5OOH-A1,IC6O12-5OOH,C[C@]1(CCCOO)OC1,C[C@]1(CCCOO)OC1,"InChI=1S/C6H12O3/c1-6(5-8-6)3-2-4-9-7/h7H,2-5H2,1H3/t6-/m1/s1","InChI=1S/C6H12O3/c1-6(5-8-6)3-2-4-9-7/h7H,2-5H2,1H3",0,1
1318,IC6O1-3-AA0,IC6O1-3,CC[C@@H]1OC[C@@H]1C,CC[C@@H]1OC[C@@H]1C,"InChI=1S/C6H12O/c1-3-6-5(2)4-7-6/h5-6H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H12O/c1-3-6-5(2)4-7-6/h5-6H,3-4H2,1-2H3",0,1
1319,IC6O1-3-AB0,IC6O1-3,CC[C@H]1OC[C@@H]1C,CC[C@H]1OC[C@@H]1C,"InChI=1S/C6H12O/c1-3-6-5(2)4-7-6/h5-6H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H12O/c1-3-6-5(2)4-7-6/h5-6H,3-4H2,1-2H3",0,1
1320,IC6O1-3-AB1,IC6O1-3,CC[C@@H]1OC[C@H]1C,CC[C@@H]1OC[C@H]1C,"InChI=1S/C6H12O/c1-3-6-5(2)4-7-6/h5-6H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H12O/c1-3-6-5(2)4-7-6/h5-6H,3-4H2,1-2H3",0,1
1321,IC6O1-3-AA1,IC6O1-3,CC[C@H]1OC[C@H]1C,CC[C@H]1OC[C@H]1C,"InChI=1S/C6H12O/c1-3-6-5(2)4-7-6/h5-6H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H12O/c1-3-6-5(2)4-7-6/h5-6H,3-4H2,1-2H3",0,1
1322,IC6O13-1AOOH-AA0,IC6O13-1AOOH,CC[C@@H]1OC[C@H]1COO,CC[C@@H]1OC[C@H]1COO,"InChI=1S/C6H12O3/c1-2-6-5(3-8-6)4-9-7/h5-7H,2-4H2,1H3/t5-,6-/m0/s1","InChI=1S/C6H12O3/c1-2-6-5(3-8-6)4-9-7/h5-7H,2-4H2,1H3",0,1
1323,IC6O13-1AOOH-AB0,IC6O13-1AOOH,CC[C@H]1OC[C@H]1COO,CC[C@H]1OC[C@H]1COO,"InChI=1S/C6H12O3/c1-2-6-5(3-8-6)4-9-7/h5-7H,2-4H2,1H3/t5-,6+/m0/s1","InChI=1S/C6H12O3/c1-2-6-5(3-8-6)4-9-7/h5-7H,2-4H2,1H3",0,1
1324,IC6O13-1AOOH-AB1,IC6O13-1AOOH,CC[C@@H]1OC[C@@H]1COO,CC[C@@H]1OC[C@@H]1COO,"InChI=1S/C6H12O3/c1-2-6-5(3-8-6)4-9-7/h5-7H,2-4H2,1H3/t5-,6+/m1/s1","InChI=1S/C6H12O3/c1-2-6-5(3-8-6)4-9-7/h5-7H,2-4H2,1H3",0,1
1325,IC6O13-1AOOH-AA1,IC6O13-1AOOH,CC[C@H]1OC[C@@H]1COO,CC[C@H]1OC[C@@H]1COO,"InChI=1S/C6H12O3/c1-2-6-5(3-8-6)4-9-7/h5-7H,2-4H2,1H3/t5-,6-/m1/s1","InChI=1S/C6H12O3/c1-2-6-5(3-8-6)4-9-7/h5-7H,2-4H2,1H3",0,1
1326,IC6O13-2OOH-AA0,IC6O13-2OOH,CC[C@@H]1OC[C@]1(C)OO,CC[C@@H]1OC[C@]1(C)OO,"InChI=1S/C6H12O3/c1-3-5-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H12O3/c1-3-5-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3",0,1
1327,IC6O13-2OOH-AB0,IC6O13-2OOH,CC[C@@H]1OC[C@@]1(C)OO,CC[C@@H]1OC[C@@]1(C)OO,"InChI=1S/C6H12O3/c1-3-5-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H12O3/c1-3-5-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3",0,1
1328,IC6O13-2OOH-AB1,IC6O13-2OOH,CC[C@H]1OC[C@]1(C)OO,CC[C@H]1OC[C@]1(C)OO,"InChI=1S/C6H12O3/c1-3-5-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H12O3/c1-3-5-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3",0,1
1329,IC6O13-2OOH-AA1,IC6O13-2OOH,CC[C@H]1OC[C@@]1(C)OO,CC[C@H]1OC[C@@]1(C)OO,"InChI=1S/C6H12O3/c1-3-5-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H12O3/c1-3-5-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3",0,1
1330,IC6O13-4OOH-AAA0,IC6O13-4OOH,C[C@@H]1[C@@H]([C@H](C)OO)OC1,C[C@@H]1[C@@H]([C@H](C)OO)OC1,"InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3/t4-,5-,6-/m0/s1","InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3",0,1
1331,IC6O13-4OOH-AAB0,IC6O13-4OOH,C[C@@H]1[C@H]([C@H](C)OO)OC1,C[C@@H]1[C@H]([C@H](C)OO)OC1,"InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3/t4-,5-,6+/m0/s1","InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3",0,1
1332,IC6O13-4OOH-ABA0,IC6O13-4OOH,C[C@@H]1[C@@H]([C@@H](C)OO)OC1,C[C@@H]1[C@@H]([C@@H](C)OO)OC1,"InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3/t4-,5+,6-/m0/s1","InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3",0,1
1333,IC6O13-4OOH-ABB0,IC6O13-4OOH,C[C@@H]1[C@H]([C@@H](C)OO)OC1,C[C@@H]1[C@H]([C@@H](C)OO)OC1,"InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3/t4-,5+,6+/m0/s1","InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3",0,1
1334,IC6O13-4OOH-ABB1,IC6O13-4OOH,C[C@H]1[C@@H]([C@H](C)OO)OC1,C[C@H]1[C@@H]([C@H](C)OO)OC1,"InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3/t4-,5+,6+/m1/s1","InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3",0,1
1335,IC6O13-4OOH-ABA1,IC6O13-4OOH,C[C@H]1[C@H]([C@H](C)OO)OC1,C[C@H]1[C@H]([C@H](C)OO)OC1,"InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3/t4-,5+,6-/m1/s1","InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3",0,1
1336,IC6O13-4OOH-AAB1,IC6O13-4OOH,C[C@H]1[C@@H]([C@@H](C)OO)OC1,C[C@H]1[C@@H]([C@@H](C)OO)OC1,"InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3/t4-,5-,6+/m1/s1","InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3",0,1
1337,IC6O13-4OOH-AAA1,IC6O13-4OOH,C[C@H]1[C@H]([C@@H](C)OO)OC1,C[C@H]1[C@H]([C@@H](C)OO)OC1,"InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3/t4-,5-,6-/m1/s1","InChI=1S/C6H12O3/c1-4-3-8-6(4)5(2)9-7/h4-7H,3H2,1-2H3",0,1
1338,IC6O13-5OOH-AA0,IC6O13-5OOH,C[C@@H]1[C@H](CCOO)OC1,C[C@@H]1[C@H](CCOO)OC1,"InChI=1S/C6H12O3/c1-5-4-8-6(5)2-3-9-7/h5-7H,2-4H2,1H3/t5-,6-/m0/s1","InChI=1S/C6H12O3/c1-5-4-8-6(5)2-3-9-7/h5-7H,2-4H2,1H3",0,1
1339,IC6O13-5OOH-AB0,IC6O13-5OOH,C[C@@H]1[C@@H](CCOO)OC1,C[C@@H]1[C@@H](CCOO)OC1,"InChI=1S/C6H12O3/c1-5-4-8-6(5)2-3-9-7/h5-7H,2-4H2,1H3/t5-,6+/m0/s1","InChI=1S/C6H12O3/c1-5-4-8-6(5)2-3-9-7/h5-7H,2-4H2,1H3",0,1
1340,IC6O13-5OOH-AB1,IC6O13-5OOH,C[C@H]1[C@H](CCOO)OC1,C[C@H]1[C@H](CCOO)OC1,"InChI=1S/C6H12O3/c1-5-4-8-6(5)2-3-9-7/h5-7H,2-4H2,1H3/t5-,6+/m1/s1","InChI=1S/C6H12O3/c1-5-4-8-6(5)2-3-9-7/h5-7H,2-4H2,1H3",0,1
1341,IC6O13-5OOH-AA1,IC6O13-5OOH,C[C@H]1[C@@H](CCOO)OC1,C[C@H]1[C@@H](CCOO)OC1,"InChI=1S/C6H12O3/c1-5-4-8-6(5)2-3-9-7/h5-7H,2-4H2,1H3/t5-,6-/m1/s1","InChI=1S/C6H12O3/c1-5-4-8-6(5)2-3-9-7/h5-7H,2-4H2,1H3",0,1
1342,IC6O1-4-AA0,IC6O1-4,C[C@@H]1CO[C@@H](C)C1,C[C@@H]1CO[C@@H](C)C1,"InChI=1S/C6H12O/c1-5-3-6(2)7-4-5/h5-6H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H12O/c1-5-3-6(2)7-4-5/h5-6H,3-4H2,1-2H3",0,1
1343,IC6O1-4-AB0,IC6O1-4,C[C@@H]1CO[C@H](C)C1,C[C@@H]1CO[C@H](C)C1,"InChI=1S/C6H12O/c1-5-3-6(2)7-4-5/h5-6H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H12O/c1-5-3-6(2)7-4-5/h5-6H,3-4H2,1-2H3",0,1
1344,IC6O1-4-AB1,IC6O1-4,C[C@H]1CO[C@@H](C)C1,C[C@H]1CO[C@@H](C)C1,"InChI=1S/C6H12O/c1-5-3-6(2)7-4-5/h5-6H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H12O/c1-5-3-6(2)7-4-5/h5-6H,3-4H2,1-2H3",0,1
1345,IC6O1-4-AA1,IC6O1-4,C[C@H]1CO[C@H](C)C1,C[C@H]1CO[C@H](C)C1,"InChI=1S/C6H12O/c1-5-3-6(2)7-4-5/h5-6H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H12O/c1-5-3-6(2)7-4-5/h5-6H,3-4H2,1-2H3",0,1
1346,IC6O14-1AOOH-AA0,IC6O14-1AOOH,C[C@@H]1OC[C@H](C1)COO,C[C@@H]1OC[C@H](C1)COO,"InChI=1S/C6H12O3/c1-5-2-6(3-8-5)4-9-7/h5-7H,2-4H2,1H3/t5-,6-/m0/s1","InChI=1S/C6H12O3/c1-5-2-6(3-8-5)4-9-7/h5-7H,2-4H2,1H3",0,1
1347,IC6O14-1AOOH-AB0,IC6O14-1AOOH,C[C@@H]1OC[C@@H](C1)COO,C[C@@H]1OC[C@@H](C1)COO,"InChI=1S/C6H12O3/c1-5-2-6(3-8-5)4-9-7/h5-7H,2-4H2,1H3/t5-,6+/m0/s1","InChI=1S/C6H12O3/c1-5-2-6(3-8-5)4-9-7/h5-7H,2-4H2,1H3",0,1
1348,IC6O14-1AOOH-AB1,IC6O14-1AOOH,C[C@H]1OC[C@H](C1)COO,C[C@H]1OC[C@H](C1)COO,"InChI=1S/C6H12O3/c1-5-2-6(3-8-5)4-9-7/h5-7H,2-4H2,1H3/t5-,6+/m1/s1","InChI=1S/C6H12O3/c1-5-2-6(3-8-5)4-9-7/h5-7H,2-4H2,1H3",0,1
1349,IC6O14-1AOOH-AA1,IC6O14-1AOOH,C[C@H]1OC[C@@H](C1)COO,C[C@H]1OC[C@@H](C1)COO,"InChI=1S/C6H12O3/c1-5-2-6(3-8-5)4-9-7/h5-7H,2-4H2,1H3/t5-,6-/m1/s1","InChI=1S/C6H12O3/c1-5-2-6(3-8-5)4-9-7/h5-7H,2-4H2,1H3",0,1
1350,IC6O14-2OOH-AA0,IC6O14-2OOH,C[C@@H]1OC[C@](C)(C1)OO,C[C@@H]1OC[C@](C)(C1)OO,"InChI=1S/C6H12O3/c1-5-3-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3/t5-,6-/m0/s1","InChI=1S/C6H12O3/c1-5-3-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3",0,1
1351,IC6O14-2OOH-AB0,IC6O14-2OOH,C[C@@H]1OC[C@@](C)(C1)OO,C[C@@H]1OC[C@@](C)(C1)OO,"InChI=1S/C6H12O3/c1-5-3-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3/t5-,6+/m0/s1","InChI=1S/C6H12O3/c1-5-3-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3",0,1
1352,IC6O14-2OOH-AB1,IC6O14-2OOH,C[C@H]1OC[C@](C)(C1)OO,C[C@H]1OC[C@](C)(C1)OO,"InChI=1S/C6H12O3/c1-5-3-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3/t5-,6+/m1/s1","InChI=1S/C6H12O3/c1-5-3-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3",0,1
1353,IC6O14-2OOH-AA1,IC6O14-2OOH,C[C@H]1OC[C@@](C)(C1)OO,C[C@H]1OC[C@@](C)(C1)OO,"InChI=1S/C6H12O3/c1-5-3-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3/t5-,6-/m1/s1","InChI=1S/C6H12O3/c1-5-3-6(2,9-7)4-8-5/h5,7H,3-4H2,1-2H3",0,1
1354,IC6O14-3OOH-AAA0,IC6O14-3OOH,C[C@@H]1[C@@H]([C@H](C)OC1)OO,C[C@@H]1[C@@H]([C@H](C)OC1)OO,"InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3/t4-,5-,6-/m0/s1","InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3",0,1
1355,IC6O14-3OOH-AAB0,IC6O14-3OOH,C[C@@H]1[C@H]([C@H](C)OC1)OO,C[C@@H]1[C@H]([C@H](C)OC1)OO,"InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3/t4-,5-,6+/m0/s1","InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3",0,1
1356,IC6O14-3OOH-ABA0,IC6O14-3OOH,C[C@@H]1[C@@H]([C@@H](C)OC1)OO,C[C@@H]1[C@@H]([C@@H](C)OC1)OO,"InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3/t4-,5+,6-/m0/s1","InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3",0,1
1357,IC6O14-3OOH-ABB0,IC6O14-3OOH,C[C@@H]1[C@H]([C@@H](C)OC1)OO,C[C@@H]1[C@H]([C@@H](C)OC1)OO,"InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3/t4-,5+,6+/m0/s1","InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3",0,1
1358,IC6O14-3OOH-ABB1,IC6O14-3OOH,C[C@H]1[C@@H]([C@H](C)OC1)OO,C[C@H]1[C@@H]([C@H](C)OC1)OO,"InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3/t4-,5+,6+/m1/s1","InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3",0,1
1359,IC6O14-3OOH-ABA1,IC6O14-3OOH,C[C@H]1[C@H]([C@H](C)OC1)OO,C[C@H]1[C@H]([C@H](C)OC1)OO,"InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3/t4-,5+,6-/m1/s1","InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3",0,1
1360,IC6O14-3OOH-AAB1,IC6O14-3OOH,C[C@H]1[C@@H]([C@@H](C)OC1)OO,C[C@H]1[C@@H]([C@@H](C)OC1)OO,"InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3/t4-,5-,6+/m1/s1","InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3",0,1
1361,IC6O14-3OOH-AAA1,IC6O14-3OOH,C[C@H]1[C@H]([C@@H](C)OC1)OO,C[C@H]1[C@H]([C@@H](C)OC1)OO,"InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3/t4-,5-,6-/m1/s1","InChI=1S/C6H12O3/c1-4-3-8-5(2)6(4)9-7/h4-7H,3H2,1-2H3",0,1
1362,IC6O14-5OOH-AA0,IC6O14-5OOH,C[C@@H]1CO[C@@H](C1)COO,C[C@@H]1CO[C@@H](C1)COO,"InChI=1S/C6H12O3/c1-5-2-6(4-9-7)8-3-5/h5-7H,2-4H2,1H3/t5-,6-/m0/s1","InChI=1S/C6H12O3/c1-5-2-6(4-9-7)8-3-5/h5-7H,2-4H2,1H3",0,1
